ts_epoch,ts_iso,mode,profile_id,profile_name,raw_present,filt_occupied,moving,stationary,lux,lux_smooth,moving_age_ms,moving_events,sensor_age_s,move_dist,move_energy,still_dist,still_energy,sensor_seq,confirm_count,filter_stage,lamp_is_off,lamp_level,lamp_temp_dtr,lamp_temp_dtr1,cct_kelvin,runtime_s,action,reason,rationale,user_text,circadian_phase,weather_context,brightness_reasoning,target_lux,brightness_base_pct,weather_brightness_adjust_pct
1775928161.045,2026-04-11T19:22:41,ai,participant-01,Participant 01,False,False,False,False,37.5,37.5,4404868,1671,0.004,74,0,74,13,22733,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928166.065,2026-04-11T19:22:46,ai,participant-01,Participant 01,False,False,False,False,37.5,37.5,4409888,1671,0.024,74,0,74,12,22738,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928171.086,2026-04-11T19:22:51,ai,participant-01,Participant 01,False,False,False,False,37.5,37.5,4414909,1671,0.045,74,0,74,12,22743,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928176.111,2026-04-11T19:22:56,ai,participant-01,Participant 01,False,False,False,False,37.5,37.5,4419934,1671,0.071,74,0,74,12,22748,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928181.133,2026-04-11T19:23:01,ai,participant-01,Participant 01,False,False,False,False,37.5,37.5,4424956,1671,0.092,74,0,74,11,22753,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928186.157,2026-04-11T19:23:06,ai,participant-01,Participant 01,False,False,False,False,37.5,37.5,4429979,1671,0.116,74,0,74,11,22758,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928191.181,2026-04-11T19:23:11,ai,participant-01,Participant 01,False,False,False,False,36.7,37.3,4435003,1671,0.141,74,0,74,11,22763,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928196.203,2026-04-11T19:23:16,ai,participant-01,Participant 01,False,False,False,False,36.7,36.9,4440026,1671,0.163,74,0,74,14,22768,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928201.228,2026-04-11T19:23:21,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4445051,1671,0.189,74,0,74,10,22773,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928206.251,2026-04-11T19:23:26,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4450074,1671,0.212,74,0,74,14,22778,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928211.273,2026-04-11T19:23:31,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4455096,1671,0.234,74,0,74,11,22783,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928216.296,2026-04-11T19:23:36,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4460118,1671,0.256,74,0,74,10,22788,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928221.316,2026-04-11T19:23:41,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4465139,1671,0.277,74,0,74,13,22793,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928226.339,2026-04-11T19:23:46,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4470162,1671,0.3,74,0,74,13,22798,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928231.359,2026-04-11T19:23:51,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4475181,1671,0.319,74,0,74,11,22803,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928236.384,2026-04-11T19:23:56,ai,participant-01,Participant 01,False,False,False,False,36.7,36.7,4480206,1671,0.346,74,0,74,11,22808,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928241.407,2026-04-11T19:24:01,ai,participant-01,Participant 01,False,False,False,False,35.8,36.1,4485229,1671,0.368,74,0,74,12,22813,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928246.431,2026-04-11T19:24:06,ai,participant-01,Participant 01,False,False,False,False,35.8,36.0,4490254,1671,0.392,74,0,74,12,22818,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928251.453,2026-04-11T19:24:11,ai,participant-01,Participant 01,False,False,False,False,35.8,35.9,4495275,1671,0.414,74,0,74,13,22823,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928256.473,2026-04-11T19:24:16,ai,participant-01,Participant 01,False,False,False,False,35.8,35.8,4500296,1671,0.436,74,0,74,12,22828,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928261.497,2026-04-11T19:24:21,ai,participant-01,Participant 01,False,False,False,False,35.8,35.8,4505320,1671,0.46,74,0,74,12,22833,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928266.52,2026-04-11T19:24:26,ai,participant-01,Participant 01,False,False,False,False,35.8,35.8,4510342,1671,0.483,74,0,74,14,22838,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928271.542,2026-04-11T19:24:31,ai,participant-01,Participant 01,False,False,False,False,35.8,35.8,4515365,1671,0.505,74,0,74,12,22843,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928276.565,2026-04-11T19:24:36,ai,participant-01,Participant 01,False,False,False,False,35.8,35.8,4520387,1671,0.528,74,0,74,12,22848,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928281.586,2026-04-11T19:24:41,ai,participant-01,Participant 01,False,False,False,False,35.8,35.8,4525409,1671,0.549,74,0,74,12,22853,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928286.608,2026-04-11T19:24:46,ai,participant-01,Participant 01,False,False,False,False,35.8,35.8,4530431,1671,0.57,74,0,74,12,22858,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928291.631,2026-04-11T19:24:51,ai,participant-01,Participant 01,False,False,False,False,35.8,35.7,4535454,1671,0.594,74,0,74,13,22863,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928296.654,2026-04-11T19:24:56,ai,participant-01,Participant 01,False,False,False,False,35.0,35.3,4540476,1671,0.617,74,0,74,12,22868,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928301.677,2026-04-11T19:25:01,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4545499,1671,0.64,74,0,74,11,22873,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928306.699,2026-04-11T19:25:06,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4550522,1671,0.664,74,0,74,12,22878,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928311.72,2026-04-11T19:25:11,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4555543,1671,0.683,74,0,74,11,22883,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928316.742,2026-04-11T19:25:16,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4560565,1671,0.706,74,0,74,13,22888,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928321.765,2026-04-11T19:25:21,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4565587,1671,0.729,74,0,74,13,22893,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928326.786,2026-04-11T19:25:26,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4570609,1671,0.75,74,0,74,11,22898,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928331.808,2026-04-11T19:25:31,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4575631,1671,0.773,74,0,74,12,22903,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928336.83,2026-04-11T19:25:36,ai,participant-01,Participant 01,False,False,False,False,35.0,35.0,4580653,1671,0.794,74,0,74,12,22908,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928341.854,2026-04-11T19:25:41,ai,participant-01,Participant 01,False,False,False,False,35.0,34.9,4585677,1671,0.82,74,0,74,13,22913,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928346.877,2026-04-11T19:25:46,ai,participant-01,Participant 01,False,False,False,False,34.2,34.3,4590700,1671,0.842,74,0,74,14,22918,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928351.903,2026-04-11T19:25:51,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4595726,1671,0.868,74,0,74,12,22923,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928356.926,2026-04-11T19:25:56,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4600749,1671,0.891,74,0,74,13,22928,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928361.947,2026-04-11T19:26:01,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4605769,1671,0.912,74,0,74,16,22933,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928366.968,2026-04-11T19:26:06,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4610791,1671,0.934,74,0,74,11,22938,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928371.991,2026-04-11T19:26:11,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4615813,1671,0.956,74,0,74,14,22943,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928377.013,2026-04-11T19:26:17,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4620835,1671,0.979,74,0,74,14,22948,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928382.035,2026-04-11T19:26:22,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4625857,1671,1.0,74,0,74,15,22953,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928387.057,2026-04-11T19:26:27,ai,participant-01,Participant 01,False,False,False,False,34.2,34.2,4630880,1671,0.023,74,0,74,14,22959,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928392.078,2026-04-11T19:26:32,ai,participant-01,Participant 01,False,False,False,False,34.2,34.0,4635900,1671,0.044,74,0,74,13,22964,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928397.101,2026-04-11T19:26:37,ai,participant-01,Participant 01,False,False,False,False,33.3,33.5,4640923,1671,0.068,74,0,74,11,22969,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928402.125,2026-04-11T19:26:42,ai,participant-01,Participant 01,False,False,False,False,33.3,33.4,4645947,1671,0.091,74,0,74,11,22974,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928407.146,2026-04-11T19:26:47,ai,participant-01,Participant 01,False,False,False,False,33.3,33.3,4650969,1671,0.112,74,0,74,12,22979,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928412.166,2026-04-11T19:26:52,ai,participant-01,Participant 01,False,False,False,False,33.3,33.3,4655989,1671,0.133,74,0,74,12,22984,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928417.19,2026-04-11T19:26:57,ai,participant-01,Participant 01,False,False,False,False,33.3,33.3,4661013,1671,0.156,74,0,74,14,22989,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928422.21,2026-04-11T19:27:02,ai,participant-01,Participant 01,False,False,False,False,33.3,33.3,4666033,1671,0.177,74,0,74,12,22994,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928427.234,2026-04-11T19:27:07,ai,participant-01,Participant 01,False,False,False,False,33.3,33.3,4671057,1671,0.201,74,0,74,14,22999,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928432.253,2026-04-11T19:27:12,ai,participant-01,Participant 01,False,False,False,False,33.3,33.3,4676076,1671,0.221,74,0,74,11,23004,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928437.276,2026-04-11T19:27:17,ai,participant-01,Participant 01,False,False,False,False,32.5,32.9,4681098,1671,0.243,74,0,74,11,23009,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928442.296,2026-04-11T19:27:22,ai,participant-01,Participant 01,False,False,False,False,32.5,32.6,4686118,1671,0.264,74,0,74,12,23014,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928447.316,2026-04-11T19:27:27,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4691138,1671,0.284,74,0,74,12,23019,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928452.339,2026-04-11T19:27:32,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4696162,1671,0.308,74,0,74,11,23024,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928457.363,2026-04-11T19:27:37,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4701185,1671,0.33,74,0,74,12,23029,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928462.384,2026-04-11T19:27:42,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4706206,1671,0.351,74,0,74,12,23034,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928467.406,2026-04-11T19:27:47,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4711228,1671,0.374,74,0,74,11,23039,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928472.429,2026-04-11T19:27:52,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4716251,1671,0.397,74,0,74,12,23044,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928477.45,2026-04-11T19:27:57,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4721272,1671,0.419,74,0,74,11,23049,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928482.471,2026-04-11T19:28:02,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4726294,1671,0.441,74,0,74,11,23054,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928487.491,2026-04-11T19:28:07,ai,participant-01,Participant 01,False,False,False,False,32.5,32.5,4731313,1671,0.46,74,0,74,11,23059,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928492.515,2026-04-11T19:28:12,ai,participant-01,Participant 01,False,False,False,False,31.7,31.9,4736337,1671,0.484,74,0,74,12,23064,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928497.536,2026-04-11T19:28:17,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4741359,1671,0.507,74,0,74,12,23069,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928502.558,2026-04-11T19:28:22,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4746380,1671,0.527,74,0,74,11,23074,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928507.579,2026-04-11T19:28:27,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4751401,1671,0.549,74,0,74,13,23079,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928512.601,2026-04-11T19:28:32,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4756423,1671,0.571,74,0,74,13,23084,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928517.624,2026-04-11T19:28:37,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4761446,1671,0.594,74,0,74,13,23089,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928522.648,2026-04-11T19:28:42,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4766471,1671,0.619,74,0,74,12,23094,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928527.671,2026-04-11T19:28:47,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4771494,1671,0.643,74,0,74,13,23099,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928532.694,2026-04-11T19:28:52,ai,participant-01,Participant 01,False,False,False,False,31.7,31.7,4776517,1671,0.665,74,0,74,13,23104,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928537.717,2026-04-11T19:28:57,ai,participant-01,Participant 01,False,False,False,False,30.8,31.1,4781540,1671,0.687,74,0,74,13,23109,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928542.742,2026-04-11T19:29:02,ai,participant-01,Participant 01,False,False,False,False,30.8,30.9,4786565,1671,0.713,74,0,74,11,23114,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928547.767,2026-04-11T19:29:07,ai,participant-01,Participant 01,False,False,False,False,30.8,30.9,4791589,1671,0.738,74,0,74,12,23119,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928552.789,2026-04-11T19:29:12,ai,participant-01,Participant 01,False,False,False,False,30.8,30.8,4796612,1671,0.761,74,0,74,11,23124,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928557.811,2026-04-11T19:29:17,ai,participant-01,Participant 01,False,False,False,False,30.8,30.8,4801634,1671,0.782,74,0,74,11,23129,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928562.836,2026-04-11T19:29:22,ai,participant-01,Participant 01,False,False,False,False,30.8,30.8,4806658,1671,0.806,74,0,74,12,23134,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928567.858,2026-04-11T19:29:27,ai,participant-01,Participant 01,False,False,False,False,30.8,30.8,4811681,1671,0.83,74,0,74,11,23139,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928572.882,2026-04-11T19:29:32,ai,participant-01,Participant 01,False,False,False,False,30.8,30.8,4816704,1671,0.853,74,0,74,12,23144,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928577.902,2026-04-11T19:29:37,ai,participant-01,Participant 01,False,False,False,False,30.8,30.8,4821725,1671,0.875,74,0,74,12,23149,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928582.924,2026-04-11T19:29:42,ai,participant-01,Participant 01,False,False,False,False,30.0,30.1,4826747,1671,0.896,74,0,74,12,23154,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928587.948,2026-04-11T19:29:47,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4831770,1671,0.92,74,0,74,10,23159,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928592.968,2026-04-11T19:29:52,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4836791,1671,0.94,74,0,74,13,23164,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928597.993,2026-04-11T19:29:57,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4841816,1671,0.965,74,0,74,14,23169,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928603.017,2026-04-11T19:30:03,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4846839,1671,0.989,74,0,74,11,23174,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928608.036,2026-04-11T19:30:08,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4851859,1671,0.01,74,0,74,10,23180,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928613.059,2026-04-11T19:30:13,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4856881,1671,0.032,74,0,74,13,23185,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928618.082,2026-04-11T19:30:18,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4861904,1671,0.056,74,0,74,13,23190,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928623.105,2026-04-11T19:30:23,ai,participant-01,Participant 01,False,False,False,False,30.0,30.0,4866928,1671,0.079,74,0,74,13,23195,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928628.126,2026-04-11T19:30:28,ai,participant-01,Participant 01,False,False,False,False,29.2,29.6,4871948,1671,0.1,74,0,74,11,23200,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928633.149,2026-04-11T19:30:33,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4876971,1671,0.123,74,0,74,13,23205,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928638.171,2026-04-11T19:30:38,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4881994,1671,0.145,74,0,74,12,23210,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928643.19,2026-04-11T19:30:43,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4887013,1671,0.164,74,0,74,14,23215,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928648.215,2026-04-11T19:30:48,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4892038,1671,0.189,74,0,74,13,23220,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928653.236,2026-04-11T19:30:53,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4897059,1671,0.211,74,0,74,12,23225,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928658.257,2026-04-11T19:30:58,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4902080,1671,0.232,74,0,74,12,23230,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928663.28,2026-04-11T19:31:03,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4907103,1671,0.255,74,0,74,13,23235,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928668.305,2026-04-11T19:31:08,ai,participant-01,Participant 01,False,False,False,False,29.2,29.2,4912127,1671,0.28,74,0,74,11,23240,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928673.325,2026-04-11T19:31:13,ai,participant-01,Participant 01,False,False,False,False,28.3,28.6,4917148,1671,0.301,74,0,74,12,23245,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928678.347,2026-04-11T19:31:18,ai,participant-01,Participant 01,False,False,False,False,28.3,28.4,4922170,1671,0.322,74,0,74,13,23250,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928683.37,2026-04-11T19:31:23,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4927193,1671,0.346,74,0,74,14,23255,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928688.394,2026-04-11T19:31:28,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4932217,1671,0.369,74,0,74,12,23260,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928693.416,2026-04-11T19:31:33,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4937238,1671,0.39,74,0,74,12,23265,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928698.438,2026-04-11T19:31:38,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4942260,1671,0.414,74,0,74,12,23270,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928703.459,2026-04-11T19:31:43,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4947282,1671,0.436,74,0,74,12,23275,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928708.481,2026-04-11T19:31:48,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4952303,1671,0.456,74,0,74,10,23280,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928713.503,2026-04-11T19:31:53,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4957326,1671,0.479,74,0,74,12,23285,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928718.526,2026-04-11T19:31:58,ai,participant-01,Participant 01,False,False,False,False,28.3,28.3,4962348,1671,0.502,74,0,74,14,23290,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928723.548,2026-04-11T19:32:03,ai,participant-01,Participant 01,False,False,False,False,27.5,27.7,4967370,1671,0.524,74,0,74,12,23295,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928728.569,2026-04-11T19:32:08,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,4972392,1671,0.546,74,0,74,12,23300,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928733.59,2026-04-11T19:32:13,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,4977413,1671,0.567,74,0,74,13,23305,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928738.613,2026-04-11T19:32:18,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,4982436,1671,0.59,74,0,74,11,23310,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928743.634,2026-04-11T19:32:23,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,4987457,1671,0.611,74,0,74,12,23315,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928748.659,2026-04-11T19:32:28,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,4992481,1671,0.636,74,0,74,14,23320,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928753.681,2026-04-11T19:32:33,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,4997503,1671,0.659,74,0,74,13,23325,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928758.702,2026-04-11T19:32:38,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,5002525,1671,0.68,74,0,74,14,23330,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928763.723,2026-04-11T19:32:43,ai,participant-01,Participant 01,False,False,False,False,27.5,27.5,5007546,1671,0.7,74,0,74,13,23335,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928768.745,2026-04-11T19:32:48,ai,participant-01,Participant 01,False,False,False,False,26.7,26.8,5012568,1671,0.724,74,0,74,12,23340,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928773.768,2026-04-11T19:32:53,ai,participant-01,Participant 01,False,False,False,False,26.7,26.7,5017591,1671,0.746,74,0,74,11,23345,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928778.79,2026-04-11T19:32:58,ai,participant-01,Participant 01,False,False,False,False,26.7,26.7,5022612,1671,0.767,74,0,74,11,23350,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928783.812,2026-04-11T19:33:03,ai,participant-01,Participant 01,False,False,False,False,26.7,26.7,5027635,1671,0.792,74,0,74,12,23355,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928788.834,2026-04-11T19:33:08,ai,participant-01,Participant 01,False,False,False,False,26.7,26.7,5032656,1671,0.813,74,0,74,12,23360,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928793.855,2026-04-11T19:33:13,ai,participant-01,Participant 01,False,False,False,False,26.7,26.7,5037677,1671,0.833,74,0,74,12,23365,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928798.877,2026-04-11T19:33:18,ai,participant-01,Participant 01,False,False,False,False,26.7,26.7,5042699,1671,0.856,74,0,74,14,23370,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928803.9,2026-04-11T19:33:23,ai,participant-01,Participant 01,False,False,False,False,25.8,26.4,5047722,1671,0.88,74,0,74,14,23375,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928808.919,2026-04-11T19:33:28,ai,participant-01,Participant 01,False,False,False,False,25.8,25.9,5052742,1671,0.898,74,0,74,13,23380,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928813.943,2026-04-11T19:33:33,ai,participant-01,Participant 01,False,False,False,False,25.8,25.8,5057766,1671,0.922,74,0,74,12,23385,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928818.963,2026-04-11T19:33:38,ai,participant-01,Participant 01,False,False,False,False,25.8,25.8,5062785,1671,0.942,74,0,74,13,23390,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928823.984,2026-04-11T19:33:43,ai,participant-01,Participant 01,False,False,False,False,25.8,25.8,5067806,1671,0.963,74,0,74,10,23395,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928829.007,2026-04-11T19:33:49,ai,participant-01,Participant 01,False,False,False,False,25.8,25.8,5072829,1671,0.986,74,0,74,13,23400,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928834.026,2026-04-11T19:33:54,ai,participant-01,Participant 01,False,False,False,False,25.8,25.8,5077849,1671,0.006,74,0,74,14,23406,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928839.048,2026-04-11T19:33:59,ai,participant-01,Participant 01,False,False,False,False,25.8,25.8,5082871,1671,0.028,74,0,74,13,23411,,,True,25,254,0,3937,9857.8,,,,,,,,,,
1775928844.072,2026-04-11T19:34:04,ai,participant-01,Participant 01,False,False,False,False,25.8,25.8,5087895,1671,0.052,74,0,74,14,23416,,,True,25,254,0,3937,9857.8,,,,,,,,,,
